PID,Content,Aspect,Opinion,Sentiment
276790599071,"Low price,free, fast shipping thanks",shipping,fast,POS
276790599071,"Product is well made and looks great, Smooth welds and nice finish. Fast shipping. well packaged.",welds,Smooth,POS
276790599071,"as advertised, fast shipping",shipping,fast,POS
276790599071,Good Communication and Fast Payment ! 5 stars. Thank you.,Communication,Good,POS
276790599071,New in the box. Top quality Holley part. Fair price. Great appearance.,quality,Top,POS
276790599071,As advertised good stuff great store will buy again from this company,advertised,good,POS
276790599071,Excellent quality and great packaging would definitely buy again,quality,Excellent,POS
276790599071,Excellent quality and great packaging would definitely buy again,packaging,great,POS
276790599071,Vey nice! Quick delivery and well packaged. Thank you!,delivery,Quick,POS
276790599071,Great price and fast delivery thank you,price,Great,POS
276790599071,Great price and fast delivery thank you,delivery,fast,POS
276790599071,Shipped fast and extremely well packed. looks like originals. Thank you!,Shipped,fast,POS
276790599071,Product arrived as described. Price and shipping price was fair. Item shipped extremely fast and was packaged nicely. Sellers communication was fantastic throughout entire process. Would buy from again! Thanks!!!,shipping price,fantastic,POS
276790599071,Product arrived as described. Price and shipping price was fair. Item shipped extremely fast and was packaged nicely. Sellers communication was fantastic throughout entire process. Would buy from again! Thanks!!!,Sellers communication,fantastic,POS
276790599071,"Nice good quality muffler not too loud, great price and fast shipping",quality muffler,good,POS
276790599071,"Nice good quality muffler not too loud, great price and fast shipping",price,great,POS
276790599071,"Nice good quality muffler not too loud, great price and fast shipping",shipping,fast,POS
276790599071,Fast shipping and gave me no issues unlike another seller had. Thank you! If there's anything I'm in need of will be searching your page first!!!!,shipping,Fast,POS
276790599071,Item was exactly as advertised and is great quality. Super fast shipping,shipping,fast,POS
276790599071,"Look like original, red color was good. Fast delivery. Price was good on sale.",color,red,POS
276790599071,"Look like original, red color was good. Fast delivery. Price was good on sale.",Price,Fast,POS
276790599071,"Look like original, red color was good. Fast delivery. Price was good on sale.",Price,good,POS
276790599071,delivered quickly as described,delivered,quickly,POS
276790599071,"Super-Fast Shipping, great packaging and would gladly deal with again!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",packaging,great,POS
276790599071,Nice price and fast shipping. Thanks,price,Nice,POS
276790599071,Good Seller good parts and fast shipping. Will do business again. Thanks,parts,good,POS
276790599071,"Exactly as described, fast shipping and great value.",shipping,fast,POS
276790599071,Excellent customer service and the best prices!,customer service,Excellent,POS
276790599071,FAST SHIPPING AS DESCRIBED.,SHIPPING,FAST,POS
276790599071,"SCE Intake gasket came packaged well, perfect gasket for the build.",gasket,perfect,POS
276790599071,shipped fast and extremely well packed. looks like originals.,shipped,fast,POS
276790599071,"Official Super Shops deserves the highest rating for customer service and post sale support. UPS damaged a brand new item, which was in the original product shipping box designed for shipping. With help from seller we filed a claim with UPS who then denied it. Official Super Shops then generously and promptly offered a fair partial refund.",rating,highest,POS
276790599071,"Official Super Shops deserves the highest rating for customer service and post sale support. UPS damaged a brand new item, which was in the original product shipping box designed for shipping. With help from seller we filed a claim with UPS who then denied it. Official Super Shops then generously and promptly offered a fair partial refund.",customer service,highest,POS
276790599071,"Official Super Shops deserves the highest rating for customer service and post sale support. UPS damaged a brand new item, which was in the original product shipping box designed for shipping. With help from seller we filed a claim with UPS who then denied it. Official Super Shops then generously and promptly offered a fair partial refund.",customer service,damaged,NEG
276790599071,Exactly as described and shipped fast,shipped,fast,POS
276790599071,Good ebayer fast shipping,ebayer,Good,POS
276790599071,Good ebayer fast shipping,ebayer,fast,POS
276790599071,Good ebayer fast shipping,shipping,fast,POS
276790599071,Perfect communication !!! Will return again.!!,communication,Perfect,POS
276790599071,Great seller!!! I would definitely recommend this seller. Extremely fast shipping and great customer care!!!!,shipping,recommend,POS
276790599071,Great seller!!! I would definitely recommend this seller. Extremely fast shipping and great customer care!!!!,shipping,fast,POS
276790599071,Got it. Great price and fast shipping. Matches the Mr G valve covers already on the motor. Thank you.,price,Great,POS
276840615143,"Great transaction, good communication, packaging and description. Would buy again from seller.",packaging,Great,POS
276840615143,"Great transaction, good communication, packaging and description. Would buy again from seller.",packaging,good,POS
276840615143,Great shipping and packaging as described excellent value,shipping,Great,POS
276840615143,Great shipping and packaging as described excellent value,packaging,Great,POS
276840615143,Great shipping and packaging as described excellent value,packaging,excellent,POS
276840615143,Great shipping and packaging as described excellent value,value,excellent,POS
276840615143,A nice transaction. Pattern was delayed in arrival due to snowy weather. Seller communicated well with me and extended offer to refund. The pattern arrived yesterday. Looking forward to stitching the project.,Pattern,nice,POS
276840615143,A nice transaction. Pattern was delayed in arrival due to snowy weather. Seller communicated well with me and extended offer to refund. The pattern arrived yesterday. Looking forward to stitching the project.,Pattern,delayed,NEG
276840615143,Items arrived quickly and were well packaged. Appreciate tracking. Item as described and fabric included. Happy with this order.,fabric,Appreciate,POS
276840615143,Items arrived quickly and were well packaged. Appreciate tracking. Item as described and fabric included. Happy with this order.,fabric,Happy,POS
276840615143,Thank you! My item arrived on time and incredibly wonderful shape and exactly as described! I recommend this seller highly! Thanks again!,shape,wonderful,POS
276840615143,Thank you! My item arrived on time and incredibly wonderful shape and exactly as described! I recommend this seller highly! Thanks again!,shape,recommend,POS
